date,start_endTime,name,attention,duration,startTime,tv_name,endTime
8/12/2015,04:38:00~05:13:00,消费主张,5.14E-005,35,04:38:00,CCTV-2,05:13:00
8/12/2015,05:14:00~06:03:00,博乐先生微逗秀,6.98E-005,49,05:14:00,CCTV-2,06:03:00
8/12/2015,06:04:00~06:59:00,一槌定音,0.000103726,55,06:04:00,CCTV-2,06:59:00
8/12/2015,07:00:00~08:59:00,第一时间,0.00071835,119,07:00:00,CCTV-2,08:59:00
8/12/2015,09:00:00~10:04:00,交易时间,0.000683517,64,09:00:00,CCTV-2,10:04:00
8/12/2015,10:05:00~10:39:00,消费主张,0.000590908,34,10:05:00,CCTV-2,10:39:00
8/12/2015,10:40:00~11:09:00,生财有道,0.000613755,29,10:40:00,CCTV-2,11:09:00
8/12/2015,11:10:00~11:27:00,周末特供:世界厨房我的家,0.000527524,17,11:10:00,CCTV-2,11:27:00
8/12/2015,11:28:00~11:49:00,回家吃饭,0.000519532,21,11:28:00,CCTV-2,11:49:00
8/12/2015,11:50:00~12:29:00,环球财经连线,0.000604757,39,11:50:00,CCTV-2,12:29:00
8/12/2015,12:30:00~13:20:00,等着我,0.000623462,50,12:30:00,CCTV-2,13:20:00
8/12/2015,13:21:00~14:31:00,交易时间,0.000463813,70,13:21:00,CCTV-2,14:31:00
8/12/2015,14:32:00~15:31:00,交换空间,0.000309341,59,14:32:00,CCTV-2,15:31:00
8/12/2015,15:32:00~16:06:00,经济半小时,0.00030549,34,15:32:00,CCTV-2,16:06:00
8/12/2015,16:07:00~16:17:00,周末特供:空间榜样,0.000235485,10,16:07:00,CCTV-2,16:17:00
8/12/2015,16:18:00~16:59:00,周末特供:远方的家,0.00040941,41,16:18:00,CCTV-2,16:59:00
8/12/2015,17:00:00~17:30:00,经济与法,0.000393456,30,17:00:00,CCTV-2,17:30:00
8/12/2015,17:31:00~18:30:00,厨王争霸,0.00064527,59,17:31:00,CCTV-2,18:30:00
8/12/2015,18:31:00~18:51:00,回家吃饭,0.000889091,20,18:31:00,CCTV-2,18:51:00
8/12/2015,18:52:00~19:24:00,生财有道,0.000960697,32,18:52:00,CCTV-2,19:24:00
8/12/2015,19:25:00~19:59:00,消费主张,0.00115668,34,19:25:00,CCTV-2,19:59:00
8/12/2015,20:00:00~20:29:00,经济与法,0.000914571,29,20:00:00,CCTV-2,20:29:00
8/12/2015,20:30:00~21:19:00,经济信息联播,0.000826485,49,20:30:00,CCTV-2,21:19:00
8/12/2015,21:20:00~21:56:00,经济半小时,0.000868567,36,21:20:00,CCTV-2,21:56:00
8/12/2015,21:57:00~22:29:00,央视财经评论,0.000712096,32,21:57:00,CCTV-2,22:29:00
8/12/2015,22:30:00~23:09:00,环球财经连线,0.00065626,39,22:30:00,CCTV-2,23:09:00
8/12/2015,23:10:00~23:41:00,市场分析室,0.000542614,31,23:10:00,CCTV-2,23:41:00
8/12/2015,23:42:00~00:15:00,经济半小时,0.000335851,33,23:42:00,CCTV-2,00:15:00
8/13/2015,00:16:00~00:44:00,央视财经评论,0.000171431,28,00:16:00,CCTV-2,00:44:00
8/13/2015,00:45:00~01:43:00,厨王争霸,0.000114573,58,00:45:00,CCTV-2,01:43:00
8/13/2015,01:44:00~02:34:00,经济信息联播,5.43E-005,50,01:44:00,CCTV-2,02:34:00
8/13/2015,02:35:00~03:31:00,交换空间,3.54E-005,56,02:35:00,CCTV-2,03:31:00
8/13/2015,03:32:00~04:13:00,周末特供,2.90E-005,41,03:32:00,CCTV-2,04:13:00
8/13/2015,04:14:00~04:42:00,生财有道,3.60E-005,28,04:14:00,CCTV-2,04:42:00
8/13/2015,04:43:00~05:18:00,消费主张,4.14E-005,35,04:43:00,CCTV-2,05:18:00
8/13/2015,05:19:00~06:09:00,开讲啦(1),5.49E-005,50,05:19:00,CCTV-2,06:09:00
8/13/2015,06:10:00~06:59:00,正大综艺,7.32E-005,49,06:10:00,CCTV-2,06:59:00
8/13/2015,07:00:00~08:59:00,第一时间,0.000699976,119,07:00:00,CCTV-2,08:59:00
8/13/2015,09:00:00~10:04:00,交易时间,0.000672079,64,09:00:00,CCTV-2,10:04:00
8/13/2015,10:05:00~10:39:00,消费主张,0.000551618,34,10:05:00,CCTV-2,10:39:00
8/13/2015,10:40:00~11:09:00,生财有道,0.000573008,29,10:40:00,CCTV-2,11:09:00
8/13/2015,11:10:00~11:27:00,周末特供:世界厨房我的家,0.000448705,17,11:10:00,CCTV-2,11:27:00
8/13/2015,11:28:00~11:49:00,回家吃饭,0.000546656,21,11:28:00,CCTV-2,11:49:00
8/13/2015,11:50:00~12:29:00,环球财经连线,0.000735405,39,11:50:00,CCTV-2,12:29:00
8/13/2015,12:30:00~13:09:00,他们创造奇迹,0.000645565,39,12:30:00,CCTV-2,13:09:00
8/13/2015,13:10:00~13:21:00,周末特供;空间榜样,0.000479565,11,13:10:00,CCTV-2,13:21:00
8/13/2015,13:22:00~14:31:00,交易时间,0.0002939,69,13:22:00,CCTV-2,14:31:00
8/13/2015,14:32:00~15:14:00,实战商学院,0.00019716,42,14:32:00,CCTV-2,15:14:00
8/13/2015,15:15:00~15:48:00,经济半小时,0.000272348,33,15:15:00,CCTV-2,15:48:00
8/13/2015,15:49:00~15:59:00,周末特供:空间榜样,0.000202609,10,15:49:00,CCTV-2,15:59:00
8/13/2015,16:00:00~17:00:00,青春季(重播),0.000267971,60,16:00:00,CCTV-2,17:00:00
8/13/2015,17:01:00~17:31:00,经济与法,0.000361724,30,17:01:00,CCTV-2,17:31:00
8/13/2015,17:32:00~18:31:00,一槌定音,0.000560179,59,17:32:00,CCTV-2,18:31:00
8/13/2015,18:32:00~18:51:00,回家吃饭,0.000735842,19,18:32:00,CCTV-2,18:51:00
8/13/2015,18:52:00~19:24:00,生财有道,0.000867432,32,18:52:00,CCTV-2,19:24:00
8/13/2015,19:25:00~19:59:00,消费主张,0.00120985,34,19:25:00,CCTV-2,19:59:00
8/13/2015,20:00:00~20:29:00,经济与法,0.000963217,29,20:00:00,CCTV-2,20:29:00
8/13/2015,20:30:00~21:23:00,经济信息联播,0.000980347,53,20:30:00,CCTV-2,21:23:00
8/13/2015,21:24:00~21:55:00,经济半小时,0.000967323,31,21:24:00,CCTV-2,21:55:00
8/13/2015,21:56:00~22:29:00,央视财经评论,0.000685333,33,21:56:00,CCTV-2,22:29:00
8/13/2015,22:30:00~23:09:00,环球财经连线,0.000921305,39,22:30:00,CCTV-2,23:09:00
8/13/2015,23:10:00~23:41:00,市场分析室,0.000595149,31,23:10:00,CCTV-2,23:41:00
8/13/2015,23:42:00~00:16:00,经济半小时,0.000321202,34,23:42:00,CCTV-2,00:16:00
8/14/2015,00:17:00~00:46:00,央视财经评论,0.000149547,29,00:17:00,CCTV-2,00:46:00
8/14/2015,00:47:00~01:45:00,购时尚,7.28E-005,58,00:47:00,CCTV-2,01:45:00
8/14/2015,01:46:00~02:37:00,经济信息联播,5.12E-005,51,01:46:00,CCTV-2,02:37:00
8/14/2015,02:38:00~03:32:00,一槌定音,4.60E-005,54,02:38:00,CCTV-2,03:32:00
8/14/2015,03:33:00~04:12:00,周末特供:远方的家,4.04E-005,39,03:33:00,CCTV-2,04:12:00
8/14/2015,04:13:00~04:22:00,周末特供,3.44E-005,9,04:13:00,CCTV-2,04:22:00
8/14/2015,04:23:00~04:51:00,生财有道,3.79E-005,28,04:23:00,CCTV-2,04:51:00
8/14/2015,04:52:00~05:27:00,消费主张,4.93E-005,35,04:52:00,CCTV-2,05:27:00
8/14/2015,05:28:00~06:19:00,喜乐街,6.52E-005,51,05:28:00,CCTV-2,06:19:00
8/14/2015,06:20:00~06:59:00,他们创造奇迹,0.000125143,39,06:20:00,CCTV-2,06:59:00
8/14/2015,07:00:00~08:59:00,第一时间,0.000751751,119,07:00:00,CCTV-2,08:59:00
8/14/2015,09:00:00~10:04:00,交易时间,0.000663882,64,09:00:00,CCTV-2,10:04:00
8/14/2015,10:05:00~10:39:00,消费主张,0.000639294,34,10:05:00,CCTV-2,10:39:00
8/14/2015,10:40:00~11:09:00,生财有道,0.000576696,29,10:40:00,CCTV-2,11:09:00
8/14/2015,11:10:00~11:27:00,周末特供:世界厨房我的家,0.000441514,17,11:10:00,CCTV-2,11:27:00
8/14/2015,11:28:00~11:49:00,回家吃饭,0.000500359,21,11:28:00,CCTV-2,11:49:00
8/14/2015,11:50:00~12:29:00,环球财经连线,0.00060269,39,11:50:00,CCTV-2,12:29:00
8/14/2015,12:30:00~13:15:00,开讲啦(重播),0.000533671,45,12:30:00,CCTV-2,13:15:00
8/14/2015,13:16:00~13:21:00,周末特供:空间榜样,0.000474675,5,13:16:00,CCTV-2,13:21:00
8/14/2015,13:22:00~14:32:00,交易时间,0.000317474,70,13:22:00,CCTV-2,14:32:00
8/14/2015,14:33:00~15:33:00,是真的吗,0.00039651,60,14:33:00,CCTV-2,15:33:00
8/14/2015,15:34:00~16:08:00,经济半小时,0.000356439,34,15:34:00,CCTV-2,16:08:00
8/14/2015,16:09:00~16:18:00,周末特供:空间榜样,0.000267524,9,16:09:00,CCTV-2,16:18:00
8/14/2015,16:19:00~16:51:00,经济与法,0.000351104,32,16:19:00,CCTV-2,16:51:00
8/14/2015,16:52:00~17:01:00,出彩中国人花絮,0.000318254,9,16:52:00,CCTV-2,17:01:00
8/14/2015,17:02:00~18:30:00,出彩中国人,0.00112265,88,17:02:00,CCTV-2,18:30:00
8/14/2015,18:31:00~18:51:00,回家吃饭,0.00105539,20,18:31:00,CCTV-2,18:51:00
8/14/2015,18:52:00~19:49:00,青春季,0.000626651,57,18:52:00,CCTV-2,19:49:00
8/14/2015,19:50:00~20:29:00,一人一世界,0.00043187,39,19:50:00,CCTV-2,20:29:00
8/14/2015,20:30:00~21:14:00,经济信息联播,0.000634016,44,20:30:00,CCTV-2,21:14:00
8/14/2015,21:15:00~21:46:00,经济半小时,0.000587834,31,21:15:00,CCTV-2,21:46:00
8/14/2015,21:47:00~22:09:00,央视财经评论,0.000443354,22,21:47:00,CCTV-2,22:09:00
8/14/2015,22:10:00~23:12:00,创业英雄汇,0.00034896,62,22:10:00,CCTV-2,23:12:00
8/14/2015,23:13:00~00:11:00,是真的吗,0.000438516,58,23:13:00,CCTV-2,00:11:00
8/15/2015,00:12:00~00:50:00,一人一世界,0.000148956,38,00:12:00,CCTV-2,00:50:00
8/15/2015,00:51:00~01:20:00,经济半小时,0.000106563,29,00:51:00,CCTV-2,01:20:00
8/15/2015,01:21:00~01:45:00,央视财经评论,6.45E-005,24,01:21:00,CCTV-2,01:45:00
8/15/2015,01:46:00~02:30:00,经济信息联播,5.76E-005,44,01:46:00,CCTV-2,02:30:00
8/15/2015,02:31:00~03:26:00,青春季,3.56E-005,55,02:31:00,CCTV-2,03:26:00
8/15/2015,03:27:00~04:27:00,创业英雄汇,2.87E-005,60,03:27:00,CCTV-2,04:27:00
8/15/2015,04:28:00~04:46:00,回家吃饭,2.68E-005,18,04:28:00,CCTV-2,04:46:00
8/15/2015,04:47:00~05:28:00,周末特供:空间榜样,3.40E-005,41,04:47:00,CCTV-2,05:28:00
8/15/2015,05:29:00~06:14:00,他们创造奇迹,5.05E-005,45,05:29:00,CCTV-2,06:14:00
8/15/2015,06:15:00~06:59:00,开讲啦,8.65E-005,44,06:15:00,CCTV-2,06:59:00
8/15/2015,07:00:00~09:00:00,第一时间,0.000651575,120,07:00:00,CCTV-2,09:00:00
8/15/2015,09:01:00~09:50:00,周末特供:极速少年,0.000358333,49,09:01:00,CCTV-2,09:50:00
8/15/2015,09:51:00~10:51:00,惊喜连连(重播),0.000397199,60,09:51:00,CCTV-2,10:51:00
8/15/2015,10:52:00~11:49:00,青春季(重播),0.000289681,57,10:52:00,CCTV-2,11:49:00
8/15/2015,11:50:00~12:29:00,环球财经连线,0.000483642,39,11:50:00,CCTV-2,12:29:00
8/15/2015,12:30:00~13:01:00,生活早参考,0.000723664,31,12:30:00,CCTV-2,13:01:00
8/15/2015,13:02:00~14:03:00,一槌定音,0.000467356,61,13:02:00,CCTV-2,14:03:00
8/15/2015,14:04:00~14:44:00,一人一世界,0.000233061,40,14:04:00,CCTV-2,14:44:00
8/15/2015,14:45:00~14:56:00,周末特供:空间榜样,0.000166709,11,14:45:00,CCTV-2,14:56:00
8/15/2015,14:57:00~15:54:00,购时尚,0.000295056,57,14:57:00,CCTV-2,15:54:00
8/15/2015,15:55:00~16:58:00,创业英雄汇,0.000244412,63,15:55:00,CCTV-2,16:58:00
8/15/2015,16:59:00~17:39:00,周末特供:远方的家,0.000491672,40,16:59:00,CCTV-2,17:39:00
8/15/2015,17:40:00~18:29:00,等着我,0.00133837,49,17:40:00,CCTV-2,18:29:00
8/15/2015,18:30:00~19:29:00,交换空间,0.00102878,59,18:30:00,CCTV-2,19:29:00
8/15/2015,19:30:00~20:29:00,是真的吗,0.0015004,59,19:30:00,CCTV-2,20:29:00
8/15/2015,20:30:00~21:14:00,经济信息联播,0.000772806,44,20:30:00,CCTV-2,21:14:00
8/15/2015,21:15:00~21:44:00,经济半小时,0.000858002,29,21:15:00,CCTV-2,21:44:00
8/15/2015,21:45:00~22:41:00,中国财经报道,0.00049143,56,21:45:00,CCTV-2,22:41:00
8/15/2015,22:42:00~23:29:00,财经周刊,0.000310083,47,22:42:00,CCTV-2,23:29:00
8/15/2015,23:30:00~00:10:00,回家吃饭,0.000251766,40,23:30:00,CCTV-2,00:10:00
8/16/2015,00:11:00~00:39:00,经济半小时,0.000207924,28,00:11:00,CCTV-2,00:39:00
8/16/2015,00:40:00~01:34:00,交换空间,0.000104514,54,00:40:00,CCTV-2,01:34:00
8/16/2015,01:35:00~02:19:00,经济信息联播,5.63E-005,44,01:35:00,CCTV-2,02:19:00
8/16/2015,02:20:00~03:04:00,财经周刊,3.72E-005,44,02:20:00,CCTV-2,03:04:00
8/16/2015,03:05:00~04:01:00,是真的吗,3.71E-005,56,03:05:00,CCTV-2,04:01:00
8/16/2015,04:02:00~04:53:00,中国财经报道,2.46E-005,51,04:02:00,CCTV-2,04:53:00
8/16/2015,04:54:00~05:08:00,周末特供,2.30E-005,14,04:54:00,CCTV-2,05:08:00
8/16/2015,05:09:00~05:38:00,生财有道,4.08E-005,29,05:09:00,CCTV-2,05:38:00
8/16/2015,05:39:00~06:19:00,消费主张,7.02E-005,40,05:39:00,CCTV-2,06:19:00
8/16/2015,06:20:00~06:59:00,周末特供,0.000122835,39,06:20:00,CCTV-2,06:59:00
8/16/2015,07:00:00~09:01:00,第一时间,0.000675828,121,07:00:00,CCTV-2,09:01:00
8/16/2015,09:02:00~09:58:00,周末特供:极速少年,0.000437208,56,09:02:00,CCTV-2,09:58:00
8/16/2015,09:59:00~10:50:00,最野假期,0.000254732,51,09:59:00,CCTV-2,10:50:00
8/16/2015,10:51:00~11:49:00,交换空间,0.000437274,58,10:51:00,CCTV-2,11:49:00
8/16/2015,11:50:00~12:29:00,环球财经连线,0.000617094,39,11:50:00,CCTV-2,12:29:00
8/16/2015,12:30:00~13:29:00,青春季,0.000383289,59,12:30:00,CCTV-2,13:29:00
8/16/2015,13:30:00~14:16:00,财经周刊,0.000272301,46,13:30:00,CCTV-2,14:16:00
8/16/2015,14:17:00~15:13:00,我与中国第一次亲密接触,0.000260274,56,14:17:00,CCTV-2,15:13:00
8/16/2015,15:15:00~16:13:00,是真的吗,0.000512232,58,15:15:00,CCTV-2,16:13:00
8/16/2015,16:14:00~16:52:00,一人一世界-9,0.000286121,38,16:14:00,CCTV-2,16:52:00
8/16/2015,16:53:00~17:33:00,周末特供:远方的家,0.000534422,40,16:53:00,CCTV-2,17:33:00
8/16/2015,17:34:00~18:29:00,青春季,0.000417714,55,17:34:00,CCTV-2,18:29:00
8/16/2015,18:30:00~19:29:00,一槌定音,0.000815049,59,18:30:00,CCTV-2,19:29:00
8/16/2015,19:30:00~20:32:00,是真的吗,0.00143168,62,19:30:00,CCTV-2,20:32:00
8/16/2015,20:33:00~21:19:00,经济信息联播,0.000901261,46,20:33:00,CCTV-2,21:19:00
8/16/2015,21:20:00~21:54:00,经济半小时,0.000944205,34,21:20:00,CCTV-2,21:54:00
8/16/2015,21:55:00~22:56:00,对话,0.000668197,61,21:55:00,CCTV-2,22:56:00
8/16/2015,22:57:00~23:38:00,实战商学院,0.000269203,41,22:57:00,CCTV-2,23:38:00
8/16/2015,23:39:00~00:36:00,青春季,0.000143627,57,23:39:00,CCTV-2,00:36:00
8/17/2015,00:37:00~01:09:00,经济半小时,0.00010036,32,00:37:00,CCTV-2,01:09:00
8/17/2015,01:10:00~02:01:00,经济信息联播,5.61E-005,51,01:10:00,CCTV-2,02:01:00
8/17/2015,02:02:00~03:03:00,惊喜连连,4.64E-005,61,02:02:00,CCTV-2,03:03:00
8/17/2015,03:04:00~03:41:00,一人一世界,2.67E-005,37,03:04:00,CCTV-2,03:41:00
8/17/2015,03:42:00~04:40:00,对话,2.94E-005,58,03:42:00,CCTV-2,04:40:00
8/17/2015,04:41:00~05:23:00,财经周刊,2.65E-005,42,04:41:00,CCTV-2,05:23:00
8/17/2015,05:24:00~06:09:00,周末特供,4.88E-005,45,05:24:00,CCTV-2,06:09:00
8/17/2015,06:04:00~06:59:00,等着我,7.79E-005,55,06:04:00,CCTV-2,06:59:00
8/17/2015,07:00:00~08:59:00,第一时间,0.000692652,119,07:00:00,CCTV-2,08:59:00
8/17/2015,09:00:00~10:04:00,交易时间,0.000685215,64,09:00:00,CCTV-2,10:04:00
8/17/2015,10:05:00~10:39:00,消费主张,0.000632844,34,10:05:00,CCTV-2,10:39:00
8/17/2015,10:40:00~11:09:00,生财有道,0.00057355,29,10:40:00,CCTV-2,11:09:00
8/17/2015,11:10:00~11:27:00,世界厨房我的家,0.000471441,17,11:10:00,CCTV-2,11:27:00
8/17/2015,11:28:00~11:49:00,回家吃饭,0.000470677,21,11:28:00,CCTV-2,11:49:00
8/17/2015,11:50:00~12:29:00,环球财经连线,0.000623624,39,11:50:00,CCTV-2,12:29:00
8/17/2015,12:30:00~13:25:00,青春季,0.000344182,55,12:30:00,CCTV-2,13:25:00
8/17/2015,13:26:00~13:59:00,经济半小时,0.000358275,33,13:26:00,CCTV-2,13:59:00
8/17/2015,14:00:00~15:16:00,交易时间,0.000267378,76,14:00:00,CCTV-2,15:16:00
8/17/2015,15:17:00~16:13:00,中国财经报道,0.000164286,56,15:17:00,CCTV-2,16:13:00
8/17/2015,16:14:00~16:57:00,一人一世界-9,0.000150547,43,16:14:00,CCTV-2,16:57:00
8/17/2015,16:58:00~17:29:00,经济与法,0.000310232,31,16:58:00,CCTV-2,17:29:00
8/17/2015,17:30:00~18:28:00,一槌定音,0.000546023,58,17:30:00,CCTV-2,18:28:00
8/17/2015,18:29:00~18:51:00,回家吃饭,0.000827363,22,18:29:00,CCTV-2,18:51:00
8/17/2015,18:52:00~19:24:00,生财有道,0.000863053,32,18:52:00,CCTV-2,19:24:00
8/17/2015,19:25:00~19:59:00,消费主张,0.00131166,34,19:25:00,CCTV-2,19:59:00
8/17/2015,20:00:00~20:29:00,经济与法,0.0011654,29,20:00:00,CCTV-2,20:29:00
8/17/2015,20:30:00~21:19:00,经济信息联播,0.000880162,49,20:30:00,CCTV-2,21:19:00
8/17/2015,21:20:00~21:55:00,经济半小时,0.000559206,35,21:20:00,CCTV-2,21:55:00
8/17/2015,21:56:00~22:29:00,央视财经评论,0.000509993,33,21:56:00,CCTV-2,22:29:00
8/17/2015,22:30:00~23:09:00,环球财经连线,0.000643418,39,22:30:00,CCTV-2,23:09:00
8/17/2015,23:10:00~23:41:00,市场分析室,0.000495017,31,23:10:00,CCTV-2,23:41:00
8/17/2015,23:42:00~00:16:00,经济半小时,0.000212209,34,23:42:00,CCTV-2,00:16:00
8/18/2015,00:17:00~00:44:00,央视财经评论,0.000111754,27,00:17:00,CCTV-2,00:44:00
8/18/2015,00:45:00~01:42:00,喜乐街,9.23E-005,57,00:45:00,CCTV-2,01:42:00
8/18/2015,01:32:00~02:23:00,经济信息联播,5.74E-005,51,01:32:00,CCTV-2,02:23:00
8/18/2015,01:43:00~02:34:00,经济信息联播,5.16E-005,51,01:43:00,CCTV-2,02:34:00
8/18/2015,02:24:00~03:15:00,中国财经报道,4.02E-005,51,02:24:00,CCTV-2,03:15:00
8/18/2015,02:35:00~03:25:00,中国财经报道,3.70E-005,50,02:35:00,CCTV-2,03:25:00
8/18/2015,03:16:00~03:56:00,周末特供,3.26E-005,40,03:16:00,CCTV-2,03:56:00
8/18/2015,03:26:00~04:07:00,周末特供,3.52E-005,41,03:26:00,CCTV-2,04:07:00
8/18/2015,03:57:00~04:26:00,生财有道,3.84E-005,29,03:57:00,CCTV-2,04:26:00
8/18/2015,04:08:00~04:37:00,生财有道,3.75E-005,29,04:08:00,CCTV-2,04:37:00
8/18/2015,04:27:00~04:31:00,周末特供,4.21E-005,4,04:27:00,CCTV-2,04:31:00
8/18/2015,04:32:00~05:06:00,消费主张,3.85E-005,34,04:32:00,CCTV-2,05:06:00
8/18/2015,04:38:00~04:42:00,周末特供,3.11E-005,4,04:38:00,CCTV-2,04:42:00
8/18/2015,04:43:00~05:18:00,消费主张,4.45E-005,35,04:43:00,CCTV-2,05:18:00
8/18/2015,05:19:00~06:02:00,一人一世界-9,3.95E-005,43,05:19:00,CCTV-2,06:02:00
8/18/2015,06:03:00~06:59:00,是真的吗,9.05E-005,56,06:03:00,CCTV-2,06:59:00
8/18/2015,07:00:00~08:59:00,第一时间,0.000713327,119,07:00:00,CCTV-2,08:59:00
8/18/2015,09:00:00~10:06:00,交易时间(上午版),0.000624219,66,09:00:00,CCTV-2,10:06:00
8/18/2015,10:07:00~10:58:00,与全世界做生意 2,0.000463015,51,10:07:00,CCTV-2,10:58:00
8/18/2015,10:59:00~11:03:00,与全世界做生意 3,0.000378252,4,10:59:00,CCTV-2,11:03:00
8/18/2015,11:04:00~11:49:00,与全世界做生意 3,0.000596289,45,11:04:00,CCTV-2,11:49:00
8/18/2015,11:50:00~12:29:00,环球财经连线,0.000621861,39,11:50:00,CCTV-2,12:29:00
8/18/2015,12:30:00~13:28:00,与全世界做生意 4,0.000537209,58,12:30:00,CCTV-2,13:28:00
8/18/2015,13:29:00~13:59:00,经济半小时,0.000319527,30,13:29:00,CCTV-2,13:59:00
8/18/2015,14:00:00~15:17:00,交易时间(下午版),0.000266048,77,14:00:00,CCTV-2,15:17:00
8/18/2015,15:18:00~16:18:00,对话,0.000238918,60,15:18:00,CCTV-2,16:18:00
8/18/2015,16:19:00~16:58:00,远方的家,0.000472668,39,16:19:00,CCTV-2,16:58:00
8/18/2015,17:00:00~17:30:00,经济与法,0.000373516,30,17:00:00,CCTV-2,17:30:00
8/18/2015,17:37:00~18:28:00,与全世界做生意 5,0.000581212,51,17:37:00,CCTV-2,18:28:00
8/18/2015,18:29:00~18:52:00,回家吃饭,0.000802108,23,18:29:00,CCTV-2,18:52:00
8/18/2015,18:53:00~19:24:00,生财有道,0.000930776,31,18:53:00,CCTV-2,19:24:00
8/18/2015,19:25:00~19:59:00,消费主张,0.0012956,34,19:25:00,CCTV-2,19:59:00
8/18/2015,20:00:00~20:29:00,经济与法,0.00113586,29,20:00:00,CCTV-2,20:29:00
8/18/2015,20:30:00~21:23:00,经济信息联播,0.000970302,53,20:30:00,CCTV-2,21:23:00
8/18/2015,21:24:00~21:57:00,经济半小时,0.00134354,33,21:24:00,CCTV-2,21:57:00
8/18/2015,21:58:00~22:29:00,央视财经评论,0.000699874,31,21:58:00,CCTV-2,22:29:00
8/18/2015,22:30:00~23:09:00,环球财经连线,0.000681636,39,22:30:00,CCTV-2,23:09:00
8/18/2015,23:10:00~23:41:00,市场分析室,0.000592785,31,23:10:00,CCTV-2,23:41:00
8/18/2015,23:42:00~00:16:00,经济半小时,0.000398033,34,23:42:00,CCTV-2,00:16:00
8/19/2015,00:17:00~00:46:00,央视财经评论,0.000150608,29,00:17:00,CCTV-2,00:46:00
8/19/2015,00:47:00~01:38:00,特别呈现2015,9.27E-005,51,00:47:00,CCTV-2,01:38:00
8/19/2015,01:38:00~01:43:00,周末特供,5.81E-005,5,01:38:00,CCTV-2,01:43:00
8/19/2015,01:39:00~02:30:00,经济信息联播,4.81E-005,51,01:39:00,CCTV-2,02:30:00
8/19/2015,01:44:00~02:35:00,经济信息联播(重播),4.63E-005,51,01:44:00,CCTV-2,02:35:00
8/19/2015,02:31:00~03:25:00,对话,3.75E-005,54,02:31:00,CCTV-2,03:25:00
8/19/2015,02:36:00~03:30:00,对话,3.68E-005,54,02:36:00,CCTV-2,03:30:00
8/19/2015,03:26:00~04:07:00,周末特供,3.79E-005,41,03:26:00,CCTV-2,04:07:00
8/19/2015,03:31:00~04:12:00,周末特供,3.87E-005,41,03:31:00,CCTV-2,04:12:00
8/19/2015,04:08:00~04:37:00,生财有道,3.90E-005,29,04:08:00,CCTV-2,04:37:00
8/19/2015,04:13:00~04:54:00,周末特供,4.08E-005,41,04:13:00,CCTV-2,04:54:00
8/19/2015,04:38:00~05:13:00,消费主张,4.56E-005,35,04:38:00,CCTV-2,05:13:00
8/19/2015,04:55:00~05:24:00,生财有道,4.89E-005,29,04:55:00,CCTV-2,05:24:00
8/19/2015,05:14:00~06:03:00,博乐先生微逗秀,4.38E-005,49,05:14:00,CCTV-2,06:03:00
8/19/2015,06:04:00~06:59:00,一槌定音,8.98E-005,55,06:04:00,CCTV-2,06:59:00
8/19/2015,07:00:00~08:59:00,第一时间,0.000738591,119,07:00:00,CCTV-2,08:59:00
8/19/2015,09:00:00~10:06:00,交易时间,0.000695003,66,09:00:00,CCTV-2,10:06:00
8/19/2015,10:07:00~10:59:00,超级工程 1,0.000586257,52,10:07:00,CCTV-2,10:59:00
8/19/2015,11:00:00~11:27:00,超级工程 2,0.000571971,27,11:00:00,CCTV-2,11:27:00
8/19/2015,11:52:00~12:29:00,环球财经连线,0.000632261,37,11:52:00,CCTV-2,12:29:00
8/19/2015,12:30:00~13:20:00,超级工程 3,0.00065825,50,12:30:00,CCTV-2,13:20:00
8/19/2015,13:21:00~13:25:00,空间榜样,0.000536888,4,13:21:00,CCTV-2,13:25:00
8/19/2015,13:26:00~13:59:00,经济半小时,0.000593045,33,13:26:00,CCTV-2,13:59:00
8/19/2015,14:00:00~15:17:00,交易时间,0.000310582,77,14:00:00,CCTV-2,15:17:00
8/19/2015,15:18:00~16:09:00,超级工程 4,0.00033341,51,15:18:00,CCTV-2,16:09:00
8/19/2015,16:10:00~16:22:00,空间榜样,0.000234628,12,16:10:00,CCTV-2,16:22:00
8/19/2015,16:23:00~17:04:00,远方的家,0.00049097,41,16:23:00,CCTV-2,17:04:00
8/19/2015,17:05:00~17:37:00,经济与法,0.000436696,32,17:05:00,CCTV-2,17:37:00
8/19/2015,17:38:00~18:28:00,超级工程 5,0.000620355,50,17:38:00,CCTV-2,18:28:00
8/19/2015,18:29:00~18:51:00,回家吃饭,0.000716311,22,18:29:00,CCTV-2,18:51:00
8/19/2015,18:52:00~19:24:00,生财有道,0.00109277,32,18:52:00,CCTV-2,19:24:00
8/19/2015,19:25:00~19:59:00,消费主张,0.00135852,34,19:25:00,CCTV-2,19:59:00
8/19/2015,20:00:00~20:29:00,经济与法,0.00111462,29,20:00:00,CCTV-2,20:29:00
8/19/2015,20:30:00~21:19:00,经济信息联播,0.000936005,49,20:30:00,CCTV-2,21:19:00
8/19/2015,21:20:00~21:56:00,经济半小时,0.000808741,36,21:20:00,CCTV-2,21:56:00
8/19/2015,21:57:00~22:29:00,央视财经评论,0.000622011,32,21:57:00,CCTV-2,22:29:00
8/19/2015,22:30:00~23:09:00,环球财经连线,0.000605884,39,22:30:00,CCTV-2,23:09:00
8/19/2015,23:10:00~23:41:00,市场分析室,0.000554163,31,23:10:00,CCTV-2,23:41:00
